No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
223|ARP 054| 36.01102 |  -4.69341 |G| 12968| 0.043255 |SLS |15.02|  0.000|37|2|44|17|15|4|0
224|CGCG 483-031| 36.25071 |  26.04899 |G| 10080| 0.033623 |UUN |15.7 |  0.000|22|1|45|10|10|4|0
225|AM 0222-324| 36.27792 | -32.56667 |G| 10270| 0.034257 |SUN |15.0I|  0.000|7|0|5|4|1|0|2
226|ESO 299-IG 001| 36.30996 | -40.42625 |GPair|  5792| 0.019320 |UUN |13.9 |  0.000|13|2|6|7|1|1|0
227|AM 0224-283| 36.60708 | -28.34970 |GPair| 17928| 0.059800 |SUN |15.98|  0.000|35|0|22|19|26|0|1
228|ARP 276| 37.04958 |  19.59111 |GPair|  4161| 0.013881 |S1L |     |  0.000|21|3|0|2|1|0|0
229|MCG -03-07-023| 37.41175 | -17.04311 |GPair| 15873| 0.052947 |SUN |14.77|  0.000|10|1|5|6|3|2|1
230|AM 0228-543| 37.49559 | -54.44299 |GPair||||     |  0.000|7|0|6|5|0|0|1
231|IC 1817| 38.45917 |  11.20333 |GPair|  7321| 0.024420 |SUN |     |  0.000|14|0|6|4|4|0|0
232|V Zw 256| 38.65083 |  29.96500 |GPair|  5183| 0.017289 |SUN |15.0 |  0.000|11|1|6|7|2|0|0
233|NGC 0985| 38.65767 |  -8.78779 |G| 12934| 0.043143 |SUN |13.8 |  0.000|384|16|142|67|81|8|1
234|MCG -01-07-028| 40.09848 |  -2.72743 |G|  8604| 0.028700 |SUN |15.5 |  0.000|16|2|2|5|1|4|0
235|V Zw 270| 40.24414 |  38.70360 |GPair| 15052| 0.050208 |SUN |15.7 |  0.000|8|1|7|5|2|0|0
236|NGC 1044| 40.26535 |   8.76875 |GPair|  6358| 0.021208 |SUN |14.4 |  0.000|64|2|22|6|3|4|0
237|GALEXASC J024106.32-200243.6  | 40.27636 | -20.04546 |GPair||||16.38|  0.000|6|0|10|5|0|0|1
238|HIPASS J0241-18| 40.31500 | -18.98028 |GPair|  7935| 0.026467 |S1L |     |  0.000|2|0|1|1|1|0|0
239|V Zw 271| 40.31750 |  45.84389 |GPair||||     |  0.000|5|1|4|4|0|0|0
240|ESO 546-IG 007| 40.45705 | -20.81426 |GPair|  7707| 0.025708 |SUN |15.63|  0.000|11|1|8|9|3|2|1
241|ESO 115-IG 026| 40.54600 | -61.62353 |GPair| 19007| 0.063400 |SUN |16.53|  0.000|4|1|7|6|1|1|0
242|ESO 115-IG 025| 40.56209 | -59.89737 |GPair| 11632| 0.038800 |SUN |14.1 |  0.000|14|1|7|9|1|1|0
243|ESO 082-IG 003| 40.66333 | -66.57167 |GPair||||     |  0.000|3|1|6|4|0|1|0
244|4C -03.09| 40.67917 |  -3.19631 |GPair||||18.5 |  0.000|17|0|16|5|0|0|2
245|CGCG 388-100| 40.82292 |   3.64472 |GPair|  4203| 0.014020 |SUN |15.5 |  0.000|10|0|4|6|4|0|0
246|CGCG 463-006| 41.36083 |  18.13583 |GPair|  9811| 0.032726 |SUN |15.4 |  0.000|6|0|7|4|1|1|0
247|ESO 115-IG 031| 41.40160 | -61.28458 |GPair||||16.17|  0.000|5|1|6|5|0|1|0
248|MRK 0597| 41.51688 |  15.85233 |GPair|  7675| 0.025601 |SUN |14.8 |  0.000|23|1|9|4|4|1|0
249|APMUKS(BJ) B024437.08-451904.0| 41.60968 | -45.10881 |GPair||||18.85|  0.000|0|0|2|1|0|0|0
250|ESO 053-IG 017| 42.02377 | -71.44795 |GPair| 17784| 0.059321 |SUN |15.4 |  0.000|9|1|6|5|1|1|0
251|HIPASS J0248-13| 42.05042 | -13.96056 |GPair|  4126| 0.013764 |S1L |     |  0.000|2|0|1|1|1|0|0
252|ESO 053-IG 018| 42.14739 | -71.38791 |GPair||||15.74|  0.000|3|1|3|5|0|1|0
253|MRK 1057| 42.41192 |  34.03906 |GPair| 11661| 0.038897 |SUN |16.0 |  0.000|14|0|12|8|5|0|0
254|APMUKS(BJ) B024750.59-442557.5| 42.41875 | -44.22629 |GPair||||16.97|  0.000|0|0|2|1|0|0|0
255|CGCG 389-030| 42.56500 |   0.09306 |GPair||||     |  0.000|3|0|5|3|0|0|4
256|IRAS 02477+1000| 42.61462 |  10.20981 |GPair||||     |  0.000|3|0|4|3|0|0|0
257|MCG -03-08-037| 43.09280 | -14.55419 |GPair|  4057| 0.013533 |S1L |15.26|  0.000|14|1|9|3|2|4|0
258|AM 0251-374| 43.40042 | -37.51706 |GPair||||16.94|  0.000|6|0|5|4|0|0|1
259|I Zw 010| 43.50283 |  13.61209 |G| 10172| 0.033930 |SUN |15.7 |  0.000|7|1|5|5|1|0|0
260|MRK 1402| 43.62930 |   2.37807 |GPair|  8355| 0.027869 |S1L |16.90|  0.000|20|0|23|7|4|0|0
261|ESO 480-IG 012| 43.68770 | -25.11046 |G|  4710| 0.015711 |SUN |15.45|  0.000|25|1|44|15|5|15|0
262|KUG 0252+008| 43.71058 |   1.05744 |GPair| 13034| 0.043478 |SLS |16.98|  0.000|10|0|14|11|4|0|1
263|IRAS F02538-1551| 44.04062 | -15.66394 |GPair||||     |  0.000|2|0|4|2|0|0|1
264|KUG 0254+020| 44.15090 |   2.23484 |G|  6706| 0.022369 |S1L |15.7 |  0.000|15|0|36|11|6|2|0
265|WISEA J025708.38-470149.0| 44.28494 | -47.03028 |GPair||||19.05|  0.000|1|0|15|2|0|0|0
266|NGC 1128| 44.42333 |   6.02606 |GPair|  6941| 0.023153 |SUN |13.84|  0.000|231|8|90|18|22|4|0
267|CGCG 415-042| 44.44082 |   5.95204 |G|  7122| 0.023756 |S1L |15.7 |  0.000|23|0|23|6|5|5|0
268|ESO 356-IG 025| 44.75420 | -37.24473 |GPair||||     |  0.000|8|1|5|5|0|1|1
269|V Zw 303| 44.91639 |  32.80231 |GPair||||15.7 |  0.000|6|1|1|2|0|0|0
270|KUG 0257+028| 44.95846 |   3.08301 |G|  6069| 0.020244 |SUN |15.6 |  0.000|24|0|32|14|9|3|0
271|LCRS B025915.4-443521| 45.26285 | -44.39307 |GPair| 48924| 0.163193 |SUN |17.65|  0.000|5|0|9|6|1|0|0
272|IRAS 02592-2851| 45.35225 | -28.66103 |GPair| 16009| 0.053400 |SUN |16.49|  0.000|8|0|5|6|1|0|2
273|UGC 02493 NED02| 45.50616 |  35.75988 |G| 13846| 0.046185 |UUN |16.2 |  0.000|19|1|31|11|5|2|0
274|UGC 02501| 45.64062 |   2.19458 |G|  5189| 0.017309 |S1L |13.93|  0.000|62|1|51|23|18|7|0
275|ESO 417-IG 014| 46.23403 | -27.50636 |GPair|  6458| 0.021542 |SUN |14.87|  0.000|14|1|4|8|1|1|1
276|KUG 0303+018| 46.63452 |   2.05725 |GPair|  8608| 0.028713 |SUN |17.33|  0.000|10|0|9|6|2|0|0
277|IRAS 03039+1430| 46.66804 |  14.69569 |GPair||||     |  0.000|2|0|4|3|0|0|0
278|NGC 1207| 47.06455 |  38.38216 |G|  4800| 0.016011 |SUN |13.38|  0.000|57|1|31|16|13|7|0
279|ESO 480- G 035| 47.06571 | -24.67257 |G|  9665| 0.032239 |SUN |15.06|  0.000|17|1|38|12|5|17|0
280|NGC 1222| 47.23652 |  -2.95505 |G|  2422| 0.008079 |UUN |13.62|  0.000|212|2|156|50|33|6|0
281|ARP 304| 47.81770 |  -8.92001 |GPair|  4008| 0.013369 |SUN |13.0 |  0.000|20|3|10|4|2|0|0
282|IC 0298| 47.82875 |   1.31472 |GPair|  9656| 0.032209 |SUN |15.1 |  0.000|49|3|14|9|7|3|0
283|ESO 155-IG 008| 47.85729 | -53.01344 |GPair||||16.31|  0.000|8|1|19|8|0|1|0
284|ESO 155-IG 010| 47.98767 | -55.27631 |GPair||||     |  0.000|1|1|2|2|0|1|0
285|ESO 481-IG 010| 48.07272 | -26.22140 |GPair|  6451| 0.021518 |SUN |16.39|  0.000|8|1|17|5|1|13|1
286|ESO 199-IG 023| 48.13005 | -51.34581 |GPair| 23324| 0.077800 |SUN |16.19|  0.000|19|2|8|6|1|1|0
287|WISEA J031332.29-162839.6| 48.38455 | -16.47769 |G| 29620| 0.098802 |SLS |18.50|  0.000|3|0|40|9|2|2|1
288|ESO 547-IG 021| 48.45964 | -18.51792 |GPair||||16.28|  0.000|3|1|4|5|0|1|1
289|AM 0314-762| 48.47871 | -76.15383 |GPair||||     |  0.000|6|0|6|4|0|0|0
290|LCRS B031231.4-444816| 48.56577 | -44.61957 |GPair| 40095| 0.133742 |SLS |15.46|  0.000|1|0|2|1|1|0|1
291|IC 1908| 48.77208 | -54.81997 |G|  8295| 0.027669 |SUN |14.7 |  0.000|24|2|12|8|3|4|0
292|WISEA J031549.45-550542.9| 48.95607 | -55.09525 |GPair||||23.10|  0.000|2|1|12|2|0|0|0
293|4C +31.10| 49.09417 |  32.10222 |GPair||||17   |  0.000|7|1|2|2|0|0|0
294|ESO 116-IG 015| 49.43242 | -57.44657 |GPair|  8480| 0.028286 |SUN |14.66|  0.000|29|1|21|13|5|15|0
295|ESO 200-IG 002| 49.74729 | -52.28136 |GTrpl| 18566| 0.061929 |SUN |15.27|  0.000|12|1|13|6|1|11|0
296|NGC 1299| 50.04033 |  -6.26198 |G|  2336| 0.007792 |S1L |13.37|  0.000|78|1|73|31|18|9|0
297|III Zw 053| 50.20981 |  15.94613 |GPair| 10116| 0.033743 |SUN |15.4 |  0.000|12|1|4|3|3|0|0
298|IRAS 03187-1632| 50.27687 | -16.36543 |GPair||||     |  0.000|3|0|4|3|0|0|2
299|ESO 200-IG 009| 50.41914 | -51.65927 |GPair| 17328| 0.057800 |SUN |15.60|  0.000|33|3|13|6|1|13|0
300|ESO 248-IG 013| 50.66887 | -46.56779 |G| 18827| 0.062800 |SLS |16.37|  0.000|14|1|44|12|3|14|0
301|IRAS 03219+4031| 51.30292 |  40.69944 |GPair| 14690| 0.049000 |SUN |     |  0.000|23|0|18|8|6|0|0
302|CGCG 416-010| 51.60542 |   9.67178 |GPair| 11217| 0.037416 |UUN |15.7 |  0.000|9|0|5|6|2|0|0
303|IC 1942| 51.97399 | -52.67617 |GPair| 18410| 0.061409 |SUN |13.63|  0.000|6|3|3|3|2|1|0
304|2MASX J03281796-5546257| 52.07417 | -55.77414 |GPair||||17.32|  0.000|1|0|10|2|0|2|0
305|CGCG 541-015| 52.35083 |  39.79500 |GPair|  7285| 0.024300 |SUN |14.9 |  0.000|71|4|7|5|2|1|1
306|NGC 1347| 52.42515 | -22.27914 |GPair|  1755| 0.005854 |UUN |13.72|  0.000|50|5|13|12|7|17|0
307|AM 0327-285| 52.48387 | -28.77069 |GPair| 11060| 0.036892 |SUN |14.42|  0.000|13|2|6|5|2|0|0
308|ESO 418- G 008| 52.87774 | -30.21328 |G|  1195| 0.003987 |UUN |13.68|  0.000|93|4|67|27|21|19|0
309|CGCG 442-001| 53.09296 |  15.39728 |GPair|  6141| 0.020484 |S1L |15.7 |  0.000|8|0|9|4|1|0|0
310|SWIRE J033244.26-275141.3| 53.18442 | -27.86147 |GPair| 81843| 0.273000 |SLS |     |  0.000|10|3|20|5|2|0|0
311|HIPASS J0334-09| 53.72250 |  -9.82944 |G|  9574| 0.031936 |S1L |     |  0.000|2|0|1|1|1|0|0
312|ESO 358-IG 031| 54.16156 | -34.91404 |GPair| 19481| 0.064982 |SUN |16.7 |  0.000|4|1|6|6|1|1|0
313|IRAS 03338+4108| 54.30250 |  41.30556 |GPair| 12099| 0.040358 |SUN |     |  0.000|3|0|5|2|1|0|1
314|APMUKS(BJ) B033554.38-390500.3| 54.43430 | -38.92052 |GPair||||18.70|  0.000|0|0|3|1|0|0|0
315|IRAS 03351+0446| 54.44150 |   4.94622 |GPair||||14.9 |  0.000|7|0|5|3|0|0|0
316|ESO 054-IG 015| 54.47988 | -71.06013 |GPair| 14554| 0.048547 |SUN |14.9 |  0.000|22|1|20|9|2|4|2
317|IRAS 03362-1641| 54.63992 | -16.53767 |G| 11062| 0.036900 |SUN |15.4 |  0.000|46|0|14|9|7|0|1
318|ESO 358-IG 047| 54.79953 | -33.53110 |GPair| 16008| 0.053397 |SUN |15.0B|  0.000|22|2|14|8|2|11|0
319|IRAS F03346+6817| 54.88125 |  68.46000 |GPair||||     |  0.000|1|0|5|2|0|0|0
320|UGC 02812| 54.97542 |  -2.11833 |GPair| 10521| 0.035094 |SUN |14.4 |  0.000|23|1|7|5|2|3|0
321|III Zw 054| 55.32329 |  15.39564 |GPair|  8694| 0.029000 |SUN |17.0 |  0.000|25|2|2|8|8|0|0
322|III Zw 056| 56.05230 |   1.70690 |G| 11355| 0.037876 |SUN |15.4 |  0.000|20|1|29|9|7|2|1
323|IRAS 03437-5918| 56.19289 | -59.15705 |GPair|  5411| 0.018049 |S1L |     |  0.000|3|0|5|1|1|0|0
324|MCG -04-09-057| 56.23611 | -23.69943 |GPair|  1819| 0.006068 |UUN |15.40|  0.000|9|0|1|7|3|1|1
325|FCCB 1798| 56.27018 | -35.50520 |GPair| 35294| 0.117728 |SUN |17.43|  0.000|2|0|2|2|1|0|2
326|PKS 0344-291| 56.75621 | -29.00781 |GPair| 42652| 0.142272 |SUN |17.0 |  0.000|27|1|11|8|2|0|1
327|KUG 0346+010| 57.28681 |   1.16278 |G|  4130| 0.013776 |S1L |14.8 |  0.000|27|0|37|10|7|3|0
328|MCG +03-10-008| 57.57160 |  18.21598 |G| 10475| 0.034941 |SUN |16   |  0.000|14|0|38|10|7|4|0
329|ESO 201-IG 004| 57.59578 | -50.30261 |G| 10766| 0.035911 |SLS |14.98|  0.000|38|2|59|20|11|15|0
330|IRAS 03481+0610| 57.71500 |   6.31417 |GPair||||18.4 |  0.000|4|0|5|4|0|0|0
331|IRAS 03398+8351| 57.78241 |  84.00606 |GPair||||     |  0.000|3|0|5|3|0|0|0
332|ESO 055-IG 002| 58.50846 | -72.13469 |GPair| 14538| 0.048494 |SUN |15.80|  0.000|19|1|12|6|1|11|0
333|WISEA J035803.54-561545.1| 59.51477 | -56.26255 |GPair||||16.81|  0.000|1|0|15|2|0|0|0
334|ESO 302-IG 023| 59.61733 | -40.22766 |GPair||||15.05|  0.000|2|2|2|5|0|1|0
335|VV 777| 61.04292 |  22.12972 |GPair|  6361| 0.021218 |SUN |15.7 |  0.000|13|1|6|4|2|1|0
336|ESO 032-IG 008| 61.30841 | -74.22509 |GPair| 18437| 0.061499 |SUN |     |  0.000|4|1|6|4|1|1|0
337|GALEXASC J040708.38-361404.4  | 61.78492 | -36.23458 |GPair||||16.31|  0.000|0|0|6|3|0|0|1
338|IRAS 04057-0857| 62.03264 |  -8.83285 |GPair|  9928| 0.033116 |SUN |13.95|  0.000|9|1|5|3|1|0|0
339|ESO 118-IG 004| 62.08211 | -61.26890 |GPair| 14500| 0.048367 |SUN |14.72|  0.000|9|1|8|8|1|1|0
340|WISEA J040823.42-215230.8| 62.09756 | -21.87522 |GPair||||17.99|  0.000|0|0|20|3|0|0|0
341|GEMS_N1566_05| 62.42500 | -56.11528 |GPair|   796| 0.002655 |UUN |     |  0.000|2|0|2|1|1|0|0
342|MCG -01-11-007| 63.06079 |  -6.70447 |GPair|  9369| 0.031252 |S1L |15.5 |  0.000|14|1|6|6|2|1|0
343|WISEA J041339.35-214236.7| 63.41398 | -21.71021 |GPair| 34976| 0.116667 |SLS |14.0R|  0.000|1|0|13|2|1|0|0
344|UGC 02992| 63.43000 |   1.77806 |GPair|  5032| 0.016785 |S1L |15.4 |  0.000|10|1|7|5|3|1|0
345|IRAS 04141+0008| 64.18000 |   0.27194 |GPair| 10136| 0.033810 |SUN |16   |  0.000|15|0|5|3|6|0|0
346|IRAS 04150+3528| 64.59250 |  35.59028 |GPair| 15199| 0.050698 |SUN |     |  0.000|6|0|5|2|1|0|0
347|ESO 550-IG 025| 65.33348 | -18.81256 |GPair|  9652| 0.032196 |SUN |15.5 |  0.000|57|2|31|16|8|2|0
348|PKS 0423-17| 66.36804 | -17.00502 |GPair||||19.0 |  0.000|11|0|11|4|0|0|1
349|MCG -01-12-006| 66.48158 |  -8.56889 |G| 11752| 0.039200 |SLS |15.5 |  0.000|26|3|14|6|6|3|0
350|APMBGC 360-011+057| 66.65966 | -36.03747 |GPair||||16.42|  0.000|2|0|1|1|0|0|2
351|IRAS 04247-0614| 66.79885 |  -6.12284 |GPair|  9353| 0.031198 |SUN |     |  0.000|2|0|5|3|1|0|0
352|AM 0426-550| 66.93333 | -55.03250 |GPair|  1572| 0.005242 |S1L |     |  0.000|4|0|2|1|2|0|0
353|GEMS_N1566_11| 66.93750 | -55.01889 |GPair|  1572| 0.005244 |UUN |     |  0.000|2|0|2|1|1|0|0
354|VV 684| 67.09830 |  -6.29834 |GPair| 11999| 0.040024 |UUN |15.5 |  0.000|10|1|5|5|1|1|0
355|II Zw 011| 67.24083 |  -1.86222 |GPair||||15.7 |  0.000|5|1|2|3|0|0|1
356|IC 2082| 67.28433 | -53.82783 |GPair| 11785| 0.039311 |SUN |13.84|  0.000|98|11|47|14|11|4|0
357|IRAS 04270-1449| 67.33429 | -14.72502 |GPair||||     |  0.000|2|0|5|3|0|0|1
358|ESO 484-IG 024| 67.35341 | -24.86127 |GPair||||16.35|  0.000|3|1|6|6|0|1|0
359|WISEA J042942.65+222753.2| 67.42774 |  22.46479 |GPair||||     |  0.000|3|0|23|4|0|0|0
360|UGC 03061| 67.54542 |   6.94389 |GGroup|  4374| 0.014590 |S1L |14.6 |  0.000|25|1|13|10|10|5|0
361|HIPASS J0430-48| 67.60125 | -48.73444 |GPair|  1917| 0.006394 |S1L |     |  0.000|3|0|1|1|1|0|0
362|ESO 421- G 009| 68.07324 | -30.39900 |G| 16481| 0.054975 |SUN |14.98|  0.000|16|1|12|8|2|12|2
363|KUG 0430+076| 68.30605 |   7.77656 |GPair||||16:  |  0.000|4|1|17|4|0|0|0
364|ESO 015-IG 011| 68.81883 | -78.03229 |GPair| 18332| 0.061149 |SUN |16.2 |  0.000|25|2|19|8|2|11|1
365|MCG -02-12-047| 69.27492 |  -9.75500 |GPair| 10782| 0.035965 |SUN |15   |  0.000|10|1|5|3|1|2|1
366|IRAS 04358-4654| 69.31607 | -46.81259 |GPair| 17748| 0.059201 |SUN |17.67|  0.000|6|0|6|3|1|0|0
367|2MASS J04374625-2711389| 69.44274 | -27.19414 |GPair||||16.22|  0.000|6|0|12|5|0|0|1
368|IRAS 04362+3100| 69.84875 |  31.10944 |GPair| 14587| 0.048657 |SUN |     |  0.000|4|0|5|2|1|0|0
369|PKS 0437-236| 69.91821 | -23.53661 |GPair||||     |  0.000|4|0|4|2|0|0|3
370|ESO 202-IG 048| 69.95492 | -47.52789 |G|  1369| 0.004565 |S1L |14.79|  0.000|18|1|16|11|6|12|0
371|ESO 118-IG 033| 69.99666 | -59.68260 |GPair| 17388| 0.058000 |SUN |15.4 |  0.000|17|1|7|4|1|1|0
372|UGC 03123| 70.01125 |  12.51472 |GPair|  7931| 0.026455 |SUN |17.  |  0.000|10|0|8|2|3|1|1
373|HIPASS J0440-08| 70.24583 |  -8.66778 |GPair|  4147| 0.013833 |S1L |     |  0.000|4|0|1|1|1|0|0
374|KPG 102| 70.47154 |   1.07454 |GPair||||14.6 |  0.000|5|0|1|1|0|0|0
375|UGC 03141| 70.78583 |   0.74639 |GPair|  4972| 0.016585 |SUN |15.3 |  0.000|18|2|8|5|1|3|0
376|ESO 118-IG 038| 70.92148 | -57.66072 |GPair| 12870| 0.042930 |SUN |15.62|  0.000|6|1|20|6|1|1|0
377|ESO 119-IG 001| 71.56358 | -62.40159 |GPair|  7988| 0.026645 |SUN |     |  0.000|7|1|6|6|1|1|2
378|MCG -02-13-003| 71.63596 | -11.92944 |G|  4186| 0.013963 |SUN |15.6b|  0.000|10|1|5|4|2|1|1
379|ESO 203-IG 001| 71.70592 | -48.55864 |GPair| 15862| 0.052910 |SUN |16.94|  0.000|69|1|59|22|10|11|0
380|APMUKS(BJ) B044750.56-170553.8| 72.51992 | -17.01333 |GPair||||17.92|  0.000|0|0|2|1|0|0|2
381|ESO 485- G 019| 72.53461 | -23.89406 |G|  7045| 0.023500 |UUN |14.81|  0.000|16|1|14|9|1|13|1
382|KUG 0447+080| 72.55359 |   8.13606 |GPair|  9400| 0.031355 |SUN |16:  |  0.000|6|1|9|5|1|0|0
383|APMUKS(BJ) B045137.16-320104.3| 73.37905 | -31.93708 |GPair| 32662| 0.108950 |SUN |16.73|  0.000|5|0|3|1|1|0|1
384|PKS 0452-260| 73.64050 | -25.96669 |GPair| 42271| 0.141000 |SUN |17.0 |  0.000|11|0|8|3|1|0|1
385|IRAS 04525-2252| 73.67992 | -22.79774 |GPair||||     |  0.000|3|0|5|3|0|0|4
386|ESO 304-IG 029| 73.70014 | -38.76874 |GPair| 13585| 0.045315 |SUN |15.07|  0.000|20|1|13|8|1|1|1
387|AM 0455-510| 74.23069 | -50.97441 |GPair||||16.38|  0.000|6|0|11|6|0|0|0
388|ESO 252-IG 001| 74.25549 | -42.80132 |GPair|   657| 0.002192 |UUN |14.4 |  0.000|50|2|10|20|11|4|0
389|IRAS 04561-1501| 74.60213 | -14.95916 |GPair||||     |  0.000|5|0|5|4|0|0|0
390|UGC 03225| 74.85208 |  12.76639 |GPair| 11577| 0.038617 |UUN |16.5 |  0.000|4|1|1|2|1|1|1
391|AM 0458-455| 74.98627 | -45.82673 |GPair| 12766| 0.042583 |UUN |15.70|  0.000|10|1|2|6|1|0|1
392|IRAS 04580+0018| 75.14658 |   0.38994 |GPair| 21885| 0.073000 |SUN |14.1I|  0.000|7|0|5|4|1|0|0
393|RR 099| 75.44587 | -18.16260 |GPair|  3925| 0.013091 |S1L |     |  0.000|3|0|1|1|1|0|0
394|APMUKS(BJ) B050102.07-421754.7| 75.65428 | -42.22856 |GPair||||18.36|  0.000|7|0|5|4|0|0|0
395|AM 0501-342| 75.85240 | -34.39973 |GPair||||     |  0.000|3|0|5|4|0|0|2
396|WISEA J050343.00+853350.5| 75.92917 |  85.56403 |GPair| 38373| 0.128000 |SUN |19.7 |  0.000|8|0|25|6|2|0|0
397|ESO 305-IG 004| 76.17923 | -38.74639 |GPair||||15.4 |  0.000|6|1|2|6|0|1|1
398|ESO 422-IG 031| 76.66093 | -28.22667 |GPair||||15.43|  0.000|2|1|2|5|0|1|3
399|CGCG 468-002| 77.08932 |  17.36781 |GPair|  5454| 0.018193 |SUN |15.4 |  0.000|43|0|21|10|10|2|1
400|ESO 305-IG 010| 77.11316 | -37.65695 |GPair| 15708| 0.052396 |SUN |15.40|  0.000|12|1|7|8|2|1|0
401|NGC 1812| 77.22037 | -29.25110 |G|  3915| 0.013059 |SUN |13.62|  0.000|37|2|47|18|11|18|0
402|IRAS 05054+6509| 77.58096 |  65.22611 |GPair||||     |  0.000|0|0|5|2|0|0|2
403|ESO 422- G 043| 77.84459 | -28.99213 |GPair| 19235| 0.064161 |SUN |15.83|  0.000|18|1|36|10|4|11|0
404|WISEA J051246.31+782649.5| 78.19297 |  78.44710 |GPair||||18   |  0.000|3|0|15|3|0|0|1
405|WISEA J051302.60-003225.2| 78.26085 |  -0.54035 |GPair||||19.4B|  0.000|20|0|28|9|0|0|0
406|ESO 252-IG 013| 78.62107 | -45.25154 |GPair||||     |  0.000|3|1|5|6|0|1|1
407|2MASXi J0515167+221041| 78.81979 |  22.17833 |GPair|  8959| 0.029884 |SUN |     |  0.000|9|0|15|3|3|0|0
408|APMBGC 203-119+032| 78.84895 | -50.56816 |GPair||||16.25|  0.000|2|0|3|2|0|0|0
409|IRAS 05144+5553| 79.66000 |  55.94583 |GPair| 14034| 0.046812 |SUN |     |  0.000|4|0|5|2|2|0|0
410|IC 0409| 79.88979 |   3.31839 |GPair|  8490| 0.028320 |SUN |15.0 |  0.000|15|0|5|6|2|2|0
411|ESO 362- G 018| 79.89923 | -32.65775 |G|  3731| 0.012445 |SUN |12.5 |  0.000|261|15|190|57|69|23|1
412|ESO 119-IG 054| 80.08150 | -61.25947 |G|  4911| 0.016381 |SUN |14.29|  0.000|28|2|67|16|6|17|0
413|ARP 123| 80.64583 | -11.49833 |GPair|  2394| 0.007986 |SUN |     |  0.000|18|0|8|4|4|0|0
414|IRAS F05245-3020| 81.60904 | -30.29901 |GPair|||| 2.36|  0.000|2|0|5|2|0|0|3
415|AM 0527-622| 81.93931 | -62.42131 |GPair| 25066| 0.083611 |SLS |11.3K|  0.000|18|0|35|15|6|2|0
416|ESO 423-IG 018| 82.59822 | -27.64011 |GPair| 16339| 0.054501 |SUN |15.28|  0.000|6|1|18|6|1|12|1
417|AM 0535-804| 82.73695 | -80.71733 |GPair||||     |  0.000|3|0|2|3|0|0|0
418|ESO 204-IG 017| 83.44106 | -48.43237 |GPair| 26656| 0.088915 |SUN |15.1I|  0.000|10|1|6|5|1|1|0
419|WISEA J053539.05+643141.0| 83.91271 |  64.52806 |GPair||||     |  0.000|4|1|25|7|0|0|0
420|ESO 033-IG 027| 84.38750 | -75.74559 |GPair||||     |  0.000|3|1|17|5|0|1|0
421|AM 0540-240| 85.75577 | -24.06506 |GPair|  8755| 0.029204 |SUN |     |  0.000|10|0|5|4|1|0|1
422|AM 0542-403| 86.09410 | -40.60629 |GPair||||13.7I|  0.000|7|0|5|5|0|0|1
423|IRAS 05421+4506| 86.44954 |  45.13283 |GPair| 15193| 0.050678 |SUN |     |  0.000|3|0|5|1|1|0|0
424|HIPASS J0547+17| 86.78292 |  17.58528 |GPair|  5571| 0.018584 |S1L |     |  0.000|2|0|0|1|1|0|0
425|MCG -05-14-019| 87.25899 | -31.49134 |GPair| 10133| 0.033800 |SUN |15   |  0.000|5|0|6|3|1|2|2
426|2MASXi J0551540+180730| 87.97508 |  18.12506 |G|  9280| 0.030955 |SUN |     |  0.000|5|0|6|3|2|0|0
427|IRAS 05497+1246| 88.16038 |  12.78564 |GPair|  3645| 0.012158 |S1L |     |  0.000|10|0|5|3|3|0|0
428|ESO 120- G 021| 88.30509 | -59.06554 |GPair|  1299| 0.004333 |UUN |16.03|  0.000|30|2|15|11|7|3|0
429|ESO 555- G 011| 88.38917 | -20.26692 |G|  8469| 0.028250 |SUN |15.5 |  0.000|20|1|14|9|3|13|1
430|AM 0552-324| 88.45939 | -32.75830 |GPair|  7999| 0.026682 |S1L |     |  0.000|5|0|1|3|1|0|0
431|ESO 488-IG 041| 88.68667 | -25.58333 |GPair||||     |  0.000|2|1|5|4|0|1|0
432|UGC 03374| 88.72336 |  46.43938 |G|  6133| 0.020457 |S1L |12.7r|  0.000|519|11|142|53|77|7|0
433|CGCG 203-001| 89.33468 |  43.23878 |GPair|  3566| 0.011895 |SUN |15.5 |  0.000|8|0|6|4|2|0|1
434|ESO 488-IG 048| 89.53375 | -23.19056 |GPair||||     |  0.000|0|1|1|2|0|1|0
435|AM 0602-600| 89.91542 | -60.07833 |GPair| 10945| 0.036507 |S1L |     |  0.000|3|0|1|2|1|0|1
436|IC 2153| 90.02158 | -33.91975 |GPair|  2868| 0.009565 |S1L |14.13|  0.000|28|2|12|9|6|3|0
437|AM 0559-323| 90.35404 | -32.62056 |G||||17.0 |  0.000|2|0|2|3|0|0|2
438|PKS 0602-64| 90.66370 | -64.72346 |GPair| 13461| 0.044900 |UUN |17.0 |  0.000|19|1|10|6|1|0|1
439|PKS 0600-13| 90.78390 | -13.16947 |GPair||||18.0 |  0.000|17|0|13|5|0|0|1
440|NGC 2187| 90.95084 | -69.58316 |GPair|  3992| 0.013316 |SUN |13.12|  0.000|21|1|6|5|1|1|0
441|VV 596| 92.04542 |  34.26361 |GPair|  2831| 0.009443 |SUN |17   |  0.000|16|0|5|4|5|1|1
